square_360_id,square_60_id,square_15_id,pixel_value,original_row_index,original_col_index
100,"(4,4)",BL,22,1341,7084
100,"(4,4)",BL,23,1348,7087
100,"(5,5)",BR,21,1398,7160
100,"(5,5)",BR,23,1403,7168
100,"(5,5)",BR,24,1409,7158
110,"(0,0)",TR,43,1440,747
110,"(0,0)",TR,81,1448,743
110,"(0,0)",TR,81,1452,738
110,"(1,1)",TL,41,1501,780
110,"(1,1)",TL,21,1508,792
110,"(1,1)",TL,22,1510,788
110,"(2,2)",BL,41,1579,841
110,"(2,2)",BL,41,1580,852
110,"(2,2)",BL,22,1588,847
110,"(3,3)",BL,23,1636,903
110,"(3,3)",BL,23,1640,906
110,"(3,3)",BL,81,1646,911
110,"(4,4)",BL,41,1697,974
110,"(4,4)",BL,23,1700,966
110,"(4,4)",BL,81,1708,960
110,"(5,5)",TL,41,1741,1020
110,"(5,5)",TL,41,1748,1034
110,"(5,5)",TL,41,1754,1029
111,"(0,0)",TL,41,1442,1089
111,"(0,0)",TL,52,1447,1081
111,"(0,0)",TL,41,1453,1094
111,"(1,1)",BR,21,1519,1166
111,"(1,1)",BR,43,1521,1157
111,"(1,1)",BR,43,1525,1163
111,"(2,2)",TL,43,1560,1206
111,"(2,2)",TL,41,1565,1212
111,"(2,2)",TL,41,1573,1201
111,"(3,3)",TR,43,1620,1281
111,"(3,3)",TR,41,1627,1286
111,"(3,3)",TR,90,1634,1276
111,"(4,4)",BL,43,1698,1321
111,"(4,4)",BL,43,1702,1328
111,"(4,4)",BL,41,1706,1333
111,"(5,5)",BR,41,1756,1404
111,"(5,5)",BR,41,1760,1405
111,"(5,5)",BR,41,1769,1396
112,"(0,0)",BR,41,1456,1466
112,"(0,0)",BR,41,1460,1457
112,"(0,0)",BR,43,1465,1461
112,"(1,1)",BR,43,1516,1517
112,"(1,1)",BR,43,1521,1522
112,"(1,1)",BR,21,1529,1525
112,"(2,2)",TR,43,1564,1576
112,"(2,2)",TR,43,1569,1585
112,"(2,2)",TR,43,1572,1583
112,"(3,3)",BL,43,1638,1622
112,"(3,3)",BL,43,1643,1629
112,"(3,3)",BL,42,1645,1634
112,"(4,4)",TR,43,1682,1705
112,"(4,4)",TR,41,1687,1699
112,"(4,4)",TR,81,1694,1700
112,"(5,5)",BL,43,1759,1740
112,"(5,5)",BL,41,1761,1747
112,"(5,5)",BL,43,1766,1754
113,"(0,0)",BR,90,1457,1825
113,"(0,0)",BR,81,1460,1823
113,"(0,0)",BR,43,1467,1818
113,"(1,1)",TL,42,1500,1862
113,"(1,1)",TL,90,1508,1866
113,"(1,1)",TL,22,1512,1874
113,"(2,2)",TR,43,1560,1947
113,"(2,2)",TR,21,1569,1938
113,"(2,2)",TR,81,1572,1940
113,"(3,3)",BL,41,1639,1983
113,"(3,3)",BL,43,1644,1989
113,"(3,3)",BL,71,1648,1994
113,"(4,4)",TR,21,1684,2056
113,"(4,4)",TR,41,1687,2062
113,"(4,4)",TR,41,1691,2066
113,"(5,5)",TR,71,1743,2128
113,"(5,5)",TR,43,1746,2124
113,"(5,5)",TR,43,1754,2115
114,"(0,0)",BR,41,1459,2182
114,"(0,0)",BR,43,1461,2185
114,"(0,0)",BR,43,1469,2179
114,"(1,1)",TR,43,1501,2236
114,"(1,1)",TR,43,1505,2243
114,"(1,1)",TR,41,1514,2247
114,"(2,2)",TR,43,1560,2297
114,"(2,2)",TR,41,1565,2309
114,"(2,2)",TR,41,1571,2300
114,"(3,3)",BL,41,1637,2342
114,"(3,3)",BL,43,1640,2353
114,"(3,3)",BL,42,1646,2349
114,"(4,4)",BR,43,1695,2418
114,"(4,4)",BR,41,1702,2429
114,"(4,4)",BR,41,1709,2424
114,"(5,5)",TR,43,1741,2485
114,"(5,5)",TR,42,1747,2481
114,"(5,5)",TR,43,1753,2478
115,"(0,0)",BL,21,1459,2521
115,"(0,0)",BL,23,1461,2532
115,"(0,0)",BL,81,1466,2527
115,"(1,1)",TL,81,1502,2587
115,"(1,1)",TL,81,1506,2592
115,"(1,1)",TL,22,1510,2580
115,"(2,2)",BL,11,1579,2654
115,"(2,2)",BL,22,1580,2640
115,"(2,2)",BL,11,1586,2648
115,"(3,3)",BL,43,1638,2712
115,"(3,3)",BL,43,1641,2700
115,"(3,3)",BL,41,1649,2705
115,"(4,4)",BL,42,1699,2771
115,"(4,4)",BL,43,1704,2764
115,"(4,4)",BL,82,1708,2768
115,"(5,5)",BL,71,1757,2823
115,"(5,5)",BL,90,1760,2833
115,"(5,5)",BL,43,1769,2826
116,"(0,0)",TR,21,1444,2898
116,"(0,0)",TR,43,1447,2905
116,"(0,0)",TR,22,1453,2904
116,"(1,1)",TL,21,1504,2954
116,"(1,1)",TL,41,1508,2948
116,"(1,1)",TL,21,1510,2942
116,"(2,2)",TL,43,1563,3001
116,"(2,2)",TL,43,1567,3006
116,"(2,2)",TL,43,1570,3014
116,"(3,3)",BR,43,1635,3075
116,"(3,3)",BR,90,1643,3088
116,"(3,3)",BR,90,1646,3082
116,"(4,4)",TR,41,1682,3149
116,"(4,4)",TR,42,1688,3143
116,"(4,4)",TR,42,1692,3137
116,"(5,5)",TR,11,1740,3198
116,"(5,5)",TR,11,1746,3204
116,"(5,5)",TR,11,1753,3206
117,"(0,0)",BR,43,1459,3259
117,"(0,0)",BR,81,1460,3268
117,"(0,0)",BR,43,1465,3261
117,"(1,1)",TR,43,1500,3319
117,"(1,1)",TR,42,1509,3328
117,"(1,1)",TR,41,1514,3324
117,"(2,2)",BL,41,1577,3369
117,"(2,2)",BL,42,1580,3373
117,"(2,2)",BL,43,1588,3360
117,"(3,3)",BL,42,1638,3430
117,"(3,3)",BL,43,1644,3428
117,"(3,3)",BL,43,1646,3423
117,"(4,4)",BL,11,1696,3481
117,"(4,4)",BL,11,1702,3487
117,"(4,4)",BL,11,1705,3490
117,"(5,5)",BL,43,1755,3546
117,"(5,5)",BL,43,1761,3544
117,"(5,5)",BL,43,1765,3553
118,"(0,0)",TR,21,1442,3625
118,"(0,0)",TR,41,1446,3621
118,"(0,0)",TR,41,1454,3616
118,"(1,1)",BR,43,1516,3687
118,"(1,1)",BR,43,1521,3684
118,"(1,1)",BR,43,1526,3675
118,"(2,2)",TR,90,1562,3739
118,"(2,2)",TR,95,1568,3743
118,"(2,2)",TR,90,1571,3745
118,"(3,3)",BR,41,1637,3798
118,"(3,3)",BR,41,1643,3801
118,"(3,3)",BR,43,1649,3805
118,"(4,4)",TL,90,1683,3850
118,"(4,4)",TL,11,1688,3844
118,"(4,4)",TL,11,1692,3848
118,"(5,5)",TL,21,1740,3906
118,"(5,5)",TL,43,1747,3900
118,"(5,5)",TL,41,1753,3912
119,"(0,0)",BR,41,1457,3988
119,"(0,0)",BR,41,1461,3982
119,"(0,0)",BR,41,1465,3979
119,"(1,1)",BL,43,1516,4023
119,"(1,1)",BL,41,1523,4025
119,"(1,1)",BL,43,1525,4032
119,"(2,2)",BR,90,1578,4101
119,"(2,2)",BR,42,1582,4097
119,"(2,2)",BR,43,1589,4105
119,"(3,3)",TR,90,1620,4166
119,"(3,3)",TR,90,1625,4161
119,"(3,3)",TR,42,1633,4158
119,"(4,4)",TR,41,1682,4220
119,"(4,4)",TR,43,1686,4216
119,"(4,4)",TR,42,1691,4227
119,"(5,5)",BL,42,1755,4274
119,"(5,5)",BL,42,1764,4261
119,"(5,5)",BL,41,1766,4267
120,"(0,0)",BR,90,1456,4337
120,"(0,0)",BR,21,1462,4342
120,"(0,0)",BR,43,1469,4347
120,"(1,1)",TR,21,1504,4403
120,"(1,1)",TR,41,1508,4408
120,"(1,1)",TR,41,1510,4395
120,"(2,2)",TL,43,1562,4453
120,"(2,2)",TL,42,1565,4447
120,"(2,2)",TL,42,1574,4444
120,"(3,3)",BR,41,1638,4516
120,"(3,3)",BR,41,1642,4528
120,"(3,3)",BR,11,1646,4522
120,"(4,4)",BL,90,1695,4567
120,"(4,4)",BL,90,1701,4573
120,"(4,4)",BL,43,1706,4564
120,"(5,5)",TL,43,1743,4622
120,"(5,5)",TL,43,1749,4630
120,"(5,5)",TL,43,1752,4628
121,"(0,0)",BR,43,1457,4706
121,"(0,0)",BR,43,1463,4704
121,"(0,0)",BR,43,1468,4699
121,"(1,1)",TR,43,1503,4757
121,"(1,1)",TR,41,1509,4760
121,"(1,1)",TR,43,1510,4769
121,"(2,2)",BR,21,1577,4820
121,"(2,2)",BR,42,1582,4818
121,"(2,2)",BR,43,1587,4826
121,"(3,3)",BR,81,1636,4884
121,"(3,3)",BR,43,1644,4876
121,"(3,3)",BR,41,1647,4889
121,"(4,4)",BL,90,1697,4920
121,"(4,4)",BL,41,1700,4929
121,"(4,4)",BL,41,1705,4930
121,"(5,5)",BL,81,1755,4991
121,"(5,5)",BL,42,1762,4987
121,"(5,5)",BL,41,1766,4983
122,"(0,0)",TL,23,1440,5049
122,"(0,0)",TL,43,1449,5041
122,"(0,0)",TL,95,1451,5054
122,"(1,1)",TR,43,1502,5119
122,"(1,1)",TR,71,1508,5126
122,"(1,1)",TR,71,1514,5122
122,"(2,2)",BR,41,1575,5187
122,"(2,2)",BR,41,1584,5175
122,"(2,2)",BR,43,1589,5180
122,"(3,3)",TL,95,1621,5226
122,"(3,3)",TL,90,1628,5220
122,"(3,3)",TL,90,1634,5230
122,"(4,4)",BR,41,1695,5295
122,"(4,4)",BR,43,1702,5302
122,"(4,4)",BR,41,1708,5305
122,"(5,5)",BL,90,1756,5349
122,"(5,5)",BL,23,1762,5351
122,"(5,5)",BL,43,1768,5340
123,"(0,0)",TL,42,1442,5409
123,"(0,0)",TL,90,1448,5400
123,"(0,0)",TL,90,1451,5414
123,"(1,1)",TR,41,1501,5485
123,"(1,1)",TR,41,1508,5483
123,"(1,1)",TR,43,1514,5476
123,"(2,2)",BR,43,1575,5546
123,"(2,2)",BR,21,1580,5541
123,"(2,2)",BR,43,1587,5536
123,"(3,3)",TR,22,1621,5609
123,"(3,3)",TR,43,1627,5596
123,"(3,3)",TR,90,1634,5604
123,"(4,4)",BL,90,1699,5642
123,"(4,4)",BL,90,1700,5652
123,"(4,4)",BL,90,1705,5647
123,"(5,5)",BL,23,1756,5711
123,"(5,5)",BL,24,1761,5702
123,"(5,5)",BL,22,1769,5707
124,"(0,0)",BR,11,1459,5783
124,"(0,0)",BR,11,1460,5786
124,"(0,0)",BR,41,1468,5779
124,"(1,1)",BL,21,1519,5832
124,"(1,1)",BL,52,1521,5822
124,"(1,1)",BL,43,1528,5825
124,"(2,2)",TL,43,1563,5887
124,"(2,2)",TL,42,1569,5890
124,"(2,2)",TL,90,1573,5882
124,"(3,3)",TL,21,1621,5948
124,"(3,3)",TL,43,1629,5953
124,"(3,3)",TL,22,1630,5943
124,"(4,4)",TR,24,1682,6026
124,"(4,4)",TR,41,1685,6022
124,"(4,4)",TR,22,1692,6019
124,"(5,5)",TL,43,1743,6067
124,"(5,5)",TL,41,1749,6072
124,"(5,5)",TL,81,1751,6060
125,"(0,0)",TL,95,1442,6128
125,"(0,0)",TL,11,1447,6134
125,"(0,0)",TL,90,1450,6120
125,"(1,1)",BL,24,1516,6183
125,"(1,1)",BL,23,1521,6190
125,"(1,1)",BL,23,1526,6188
125,"(2,2)",TR,22,1563,6268
125,"(2,2)",TR,23,1568,6258
125,"(2,2)",TR,24,1574,6263
125,"(3,3)",BR,22,1639,6325
125,"(3,3)",BR,22,1641,6317
125,"(3,3)",BR,22,1645,6320
125,"(4,4)",TR,23,1680,6377
125,"(4,4)",TR,41,1685,6380
125,"(4,4)",TR,23,1692,6388
125,"(5,5)",TR,23,1742,6446
125,"(5,5)",TR,95,1747,6440
125,"(5,5)",TR,90,1751,6439
126,"(0,0)",TL,41,1443,6489
126,"(0,0)",TL,41,1446,6484
126,"(0,0)",TL,41,1451,6490
126,"(1,1)",TR,42,1502,6564
126,"(1,1)",TR,43,1507,6558
126,"(1,1)",TR,22,1514,6568
126,"(2,2)",TL,22,1562,6614
126,"(2,2)",TL,23,1568,6602
126,"(2,2)",TL,23,1572,6608
126,"(3,3)",BL,43,1635,6666
126,"(3,3)",BL,42,1644,6664
126,"(3,3)",BL,42,1647,6671
126,"(4,4)",TR,43,1683,6741
126,"(4,4)",TR,90,1689,6748
126,"(4,4)",TR,41,1692,6739
126,"(5,5)",TR,23,1744,6803
126,"(5,5)",TR,24,1748,6797
126,"(5,5)",TR,24,1754,6808
136,"(0,0)",BR,0,1819,383
136,"(0,0)",BR,0,1822,387
136,"(0,0)",BR,0,1829,376
136,"(1,1)",TR,41,1864,447
136,"(1,1)",TR,41,1866,442
136,"(1,1)",TR,41,1874,439
136,"(2,2)",BL,41,1939,485
136,"(2,2)",BL,41,1942,484
136,"(2,2)",BL,43,1947,490
136,"(3,3)",TR,43,1980,568
136,"(3,3)",TR,41,1985,560
136,"(3,3)",TR,41,1993,556
136,"(4,4)",TR,11,2040,617
136,"(4,4)",TR,11,2047,626
136,"(4,4)",TR,11,2050,621
136,"(5,5)",BL,41,2118,660
136,"(5,5)",BL,43,2124,671
136,"(5,5)",BL,41,2128,667
137,"(0,0)",BL,41,1815,721
137,"(0,0)",BL,90,1822,733
137,"(0,0)",BL,90,1829,726
137,"(1,1)",BR,90,1877,801
137,"(1,1)",BR,81,1884,796
137,"(1,1)",BR,90,1889,809
137,"(2,2)",TR,41,1921,864
137,"(2,2)",TR,43,1927,866
137,"(2,2)",TR,41,1930,858
137,"(3,3)",BL,43,1996,906
137,"(3,3)",BL,43,2000,911
137,"(3,3)",BL,43,2008,902
137,"(4,4)",BR,43,2056,986
137,"(4,4)",BR,43,2064,979
137,"(4,4)",BR,42,2069,982
137,"(5,5)",BR,43,2115,1046
137,"(5,5)",BR,41,2122,1042
137,"(5,5)",BR,41,2126,1035
138,"(0,0)",BL,41,1818,1086
138,"(0,0)",BL,41,1820,1094
138,"(0,0)",BL,43,1829,1082
138,"(1,1)",TR,43,1860,1160
138,"(1,1)",TR,31,1867,1168
138,"(1,1)",TR,22,1873,1157
138,"(2,2)",BR,41,1935,1225
138,"(2,2)",BR,41,1942,1215
138,"(2,2)",BR,43,1949,1224
138,"(3,3)",BL,41,1995,1270
138,"(3,3)",BL,41,2002,1265
138,"(3,3)",BL,41,2008,1261
138,"(4,4)",TL,41,2041,1328
138,"(4,4)",TL,41,2046,1331
138,"(4,4)",TL,41,2052,1320
138,"(5,5)",BL,41,2119,1391
138,"(5,5)",BL,43,2121,1382
138,"(5,5)",BL,41,2125,1389
139,"(0,0)",BR,41,1817,1464
139,"(0,0)",BR,41,1820,1465
139,"(0,0)",BR,43,1828,1459
139,"(1,1)",BL,41,1877,1503
139,"(1,1)",BL,41,1881,1509
139,"(1,1)",BL,42,1885,1510
139,"(2,2)",BL,43,1938,1570
139,"(2,2)",BL,41,1944,1561
139,"(2,2)",BL,41,1947,1566
139,"(3,3)",BL,43,1995,1623
139,"(3,3)",BL,43,2004,1631
139,"(3,3)",BL,43,2006,1629
139,"(4,4)",BR,43,2058,1701
139,"(4,4)",BR,90,2061,1696
139,"(4,4)",BR,43,2069,1705
139,"(5,5)",BR,90,2116,1769
139,"(5,5)",BR,43,2120,1764
139,"(5,5)",BR,41,2129,1757
140,"(0,0)",BR,43,1818,1822
140,"(0,0)",BR,22,1824,1828
140,"(0,0)",BR,23,1826,1815
140,"(1,1)",BR,43,1875,1880
140,"(1,1)",BR,43,1883,1888
140,"(1,1)",BR,43,1887,1877
140,"(2,2)",TR,90,1921,1947
140,"(2,2)",TR,42,1929,1938
140,"(2,2)",TR,43,1931,1940
140,"(3,3)",BR,43,1996,1996
140,"(3,3)",BR,43,2003,2006
140,"(3,3)",BR,43,2006,2000
140,"(4,4)",TR,43,2040,2059
140,"(4,4)",TR,43,2045,2065
140,"(4,4)",TR,43,2052,2060
140,"(5,5)",BL,43,2119,2114
140,"(5,5)",BL,43,2121,2106
140,"(5,5)",BL,21,2126,2101
141,"(0,0)",TR,42,1803,2175
141,"(0,0)",TR,43,1807,2188
141,"(0,0)",TR,43,1811,2181
141,"(1,1)",BL,43,1876,2227
141,"(1,1)",BL,41,1884,2233
141,"(1,1)",BL,41,1889,2220
141,"(2,2)",TL,42,1921,2280
141,"(2,2)",TL,41,1925,2293
141,"(2,2)",TL,81,1934,2286
141,"(3,3)",TR,43,1983,2367
141,"(3,3)",TR,43,1987,2356
141,"(3,3)",TR,41,1994,2361
141,"(4,4)",BR,41,2056,2417
141,"(4,4)",BR,21,2061,2421
141,"(4,4)",BR,22,2067,2428
141,"(5,5)",TL,23,2101,2467
141,"(5,5)",TL,21,2106,2462
141,"(5,5)",TL,22,2110,2472
142,"(0,0)",TR,24,1803,2536
142,"(0,0)",TR,81,1806,2544
142,"(0,0)",TR,41,1814,2547
142,"(1,1)",TR,82,1863,2595
142,"(1,1)",TR,82,1869,2608
142,"(1,1)",TR,82,1872,2601
142,"(2,2)",BR,41,1935,2668
142,"(2,2)",BR,90,1942,2659
142,"(2,2)",BR,90,1947,2661
142,"(3,3)",BR,24,1995,2723
142,"(3,3)",BR,24,2003,2718
142,"(3,3)",BR,23,2005,2728
142,"(4,4)",TR,24,2040,2780
142,"(4,4)",TR,41,2048,2788
142,"(4,4)",TR,41,2053,2779
142,"(5,5)",TR,41,2102,2844
142,"(5,5)",TR,81,2106,2839
142,"(5,5)",TR,43,2112,2848
143,"(0,0)",BR,43,1819,2904
143,"(0,0)",BR,43,1824,2899
143,"(0,0)",BR,43,1826,2909
143,"(1,1)",TR,43,1863,2955
143,"(1,1)",TR,43,1868,2968
143,"(1,1)",TR,43,1870,2964
143,"(2,2)",TR,43,1924,3020
143,"(2,2)",TR,42,1929,3016
143,"(2,2)",TR,42,1931,3028
143,"(3,3)",TL,42,1982,3062
143,"(3,3)",TL,43,1985,3066
143,"(3,3)",TL,41,1993,3072
143,"(4,4)",TR,41,2041,3137
143,"(4,4)",TR,42,2048,3148
143,"(4,4)",TR,90,2052,3142
143,"(5,5)",BR,42,2115,3201
143,"(5,5)",BR,43,2120,3198
143,"(5,5)",BR,41,2126,3205
144,"(0,0)",TL,41,1801,3244
144,"(0,0)",TL,41,1807,3251
144,"(0,0)",TL,43,1812,3246
144,"(1,1)",TR,41,1864,3315
144,"(1,1)",TR,42,1868,3324
144,"(1,1)",TR,42,1874,3325
144,"(2,2)",BR,11,1936,3383
144,"(2,2)",BR,11,1944,3375
144,"(2,2)",BR,11,1945,3388
144,"(3,3)",TR,11,1981,3435
144,"(3,3)",TR,11,1988,3446
144,"(3,3)",TR,11,1992,3443
144,"(4,4)",TL,90,2041,3493
144,"(4,4)",TL,43,2046,3480
144,"(4,4)",TL,43,2053,3486
144,"(5,5)",TR,43,2103,3569
144,"(5,5)",TR,41,2105,3555
144,"(5,5)",TR,90,2114,3562
145,"(0,0)",TR,11,1802,3628
145,"(0,0)",TR,11,1809,3623
145,"(0,0)",TR,43,1814,3618
145,"(1,1)",TR,43,1864,3681
145,"(1,1)",TR,43,1865,3675
145,"(1,1)",TR,41,1871,3687
145,"(2,2)",BR,90,1938,3737
145,"(2,2)",BR,90,1942,3748
145,"(2,2)",BR,90,1945,3743
145,"(3,3)",BR,41,1995,3798
145,"(3,3)",BR,81,2002,3803
145,"(3,3)",BR,81,2008,3806
145,"(4,4)",BR,43,2055,3866
145,"(4,4)",BR,41,2062,3862
145,"(4,4)",BR,22,2065,3859
145,"(5,5)",TR,81,2102,3919
145,"(5,5)",TR,41,2106,3922
145,"(5,5)",TR,81,2113,3929
146,"(0,0)",BR,90,1818,3979
146,"(0,0)",BR,43,1822,3989
146,"(0,0)",BR,42,1828,3983
146,"(1,1)",TL,81,1864,4034
146,"(1,1)",TL,81,1868,4027
146,"(1,1)",TL,41,1871,4020
146,"(2,2)",BL,43,1938,4082
146,"(2,2)",BL,43,1943,4086
146,"(2,2)",BL,90,1945,4090
146,"(3,3)",BR,43,1995,4167
146,"(3,3)",BR,41,2000,4163
146,"(3,3)",BR,43,2005,4159
146,"(4,4)",TR,41,2041,4227
146,"(4,4)",TR,41,2046,4223
146,"(4,4)",TR,90,2052,4219
146,"(5,5)",BL,22,2116,4267
146,"(5,5)",BL,43,2120,4264
146,"(5,5)",BL,81,2128,4270
147,"(0,0)",TL,41,1801,4320
147,"(0,0)",TL,11,1808,4332
147,"(0,0)",TL,21,1812,4325
147,"(1,1)",TR,41,1863,4403
147,"(1,1)",TR,41,1866,4405
147,"(1,1)",TR,90,1873,4399
147,"(2,2)",BL,11,1936,4454
147,"(2,2)",BL,43,1943,4442
147,"(2,2)",BL,81,1949,4448
147,"(3,3)",BR,71,1999,4522
147,"(3,3)",BR,43,2001,4519
147,"(3,3)",BR,43,2005,4527
147,"(4,4)",BR,43,2055,4583
147,"(4,4)",BR,42,2060,4577
147,"(4,4)",BR,22,2069,4588
147,"(5,5)",TL,43,2104,4626
147,"(5,5)",TL,43,2105,4633
147,"(5,5)",TL,22,2112,4622
148,"(0,0)",BR,43,1817,4700
148,"(0,0)",BR,43,1821,4695
148,"(0,0)",BR,43,1829,4706
148,"(1,1)",TR,43,1863,4769
148,"(1,1)",TR,43,1865,4756
148,"(1,1)",TR,43,1874,4760
148,"(2,2)",BL,11,1935,4809
148,"(2,2)",BL,42,1942,4803
148,"(2,2)",BL,41,1948,4811
148,"(3,3)",TL,31,1983,4862
148,"(3,3)",TL,11,1989,4872
148,"(3,3)",TL,42,1991,4867
148,"(4,4)",TR,41,2040,4945
148,"(4,4)",TR,42,2047,4940
148,"(4,4)",TR,90,2054,4935
148,"(5,5)",TL,21,2104,4993
148,"(5,5)",TL,41,2108,4987
148,"(5,5)",TL,24,2112,4982
149,"(0,0)",BR,11,1815,5066
149,"(0,0)",BR,11,1820,5064
149,"(0,0)",BR,22,1827,5057
149,"(1,1)",BR,90,1877,5121
149,"(1,1)",BR,71,1884,5118
149,"(1,1)",BR,41,1889,5126
149,"(2,2)",TR,90,1922,5182
149,"(2,2)",TR,43,1926,5178
149,"(2,2)",TR,90,1930,5189
149,"(3,3)",TL,90,1983,5233
149,"(3,3)",TL,41,1989,5220
149,"(3,3)",TL,22,1991,5227
149,"(4,4)",BR,81,2058,5303
149,"(4,4)",BR,43,2062,5307
149,"(4,4)",BR,90,2067,5298
149,"(5,5)",BL,23,2117,5343
149,"(5,5)",BL,23,2123,5352
149,"(5,5)",BL,22,2125,5345
150,"(0,0)",TL,41,1801,5412
150,"(0,0)",TL,41,1808,5409
150,"(0,0)",TL,22,1814,5400
150,"(1,1)",BL,23,1876,5470
150,"(1,1)",BL,23,1881,5468
150,"(1,1)",BL,41,1885,5464
150,"(2,2)",BL,41,1936,5522
150,"(2,2)",BL,90,1940,5527
150,"(2,2)",BL,43,1949,5530
150,"(3,3)",BR,23,1999,5609
150,"(3,3)",BR,21,2002,5601
150,"(3,3)",BR,21,2008,5599
150,"(4,4)",BL,21,2059,5645
150,"(4,4)",BL,24,2062,5641
150,"(4,4)",BL,41,2068,5650
150,"(5,5)",TL,41,2104,5708
150,"(5,5)",TL,52,2105,5713
150,"(5,5)",TL,41,2110,5704
151,"(0,0)",TR,21,1801,5789
151,"(0,0)",TR,22,1808,5783
151,"(0,0)",TR,90,1811,5775
151,"(1,1)",TL,42,1863,5833
151,"(1,1)",TL,22,1865,5824
151,"(1,1)",TL,21,1874,5826
151,"(2,2)",TR,43,1923,5906
151,"(2,2)",TR,21,1927,5898
151,"(2,2)",TR,42,1933,5903
151,"(3,3)",BL,95,1997,5952
151,"(3,3)",BL,90,2001,5940
151,"(3,3)",BL,90,2005,5948
151,"(4,4)",BL,41,2056,6009
151,"(4,4)",BL,43,2063,6002
151,"(4,4)",BL,41,2065,6014
151,"(5,5)",BR,43,2116,6087
151,"(5,5)",BR,43,2120,6083
151,"(5,5)",BR,22,2127,6079
152,"(0,0)",TL,21,1804,6133
152,"(0,0)",TL,90,1807,6124
152,"(0,0)",TL,90,1810,6128
152,"(1,1)",TR,90,1860,6203
152,"(1,1)",TR,43,1869,6198
152,"(1,1)",TR,22,1871,6208
152,"(2,2)",TR,24,1924,6263
152,"(2,2)",TR,24,1929,6257
152,"(2,2)",TR,23,1933,6269
152,"(3,3)",BR,23,1996,6328
152,"(3,3)",BR,23,2003,6317
152,"(3,3)",BR,23,2009,6320
152,"(4,4)",BR,22,2058,6383
152,"(4,4)",BR,22,2061,6377
152,"(4,4)",BR,22,2069,6385
152,"(5,5)",BL,21,2117,6424
152,"(5,5)",BL,22,2120,6430
152,"(5,5)",BL,23,2127,6429
153,"(0,0)",TL,23,1803,6486
153,"(0,0)",TL,23,1809,6484
153,"(0,0)",TL,23,1814,6490
153,"(1,1)",BR,21,1875,6567
153,"(1,1)",BR,21,1883,6556
153,"(1,1)",BR,23,1887,6561
153,"(2,2)",TL,24,1920,6607
153,"(2,2)",TL,24,1927,6601
153,"(2,2)",TL,24,1932,6610
153,"(3,3)",TL,24,1981,6665
153,"(3,3)",TL,11,1986,6662
153,"(3,3)",TL,24,1990,6674
153,"(4,4)",TL,11,2041,6727
153,"(4,4)",TL,24,2048,6720
153,"(4,4)",TL,23,2054,6730
